series_id       	year	period	       value	footnote_codes
CUURS35ASA0      	1936	M04	        14.5	
CUURS35ASA0      	1936	M07	        14.7	
CUURS35ASA0      	1936	M09	        14.8	
CUURS35ASA0      	1936	M12	        14.7	
CUURS35ASA0      	1936	M13	        14.7	
CUURS35ASA0      	1937	M03	        15.0	
CUURS35ASA0      	1937	M06	        15.1	
CUURS35ASA0      	1937	M09	        15.2	
CUURS35ASA0      	1937	M12	        15.0	
CUURS35ASA0      	1937	M13	        15.0	
CUURS35ASA0      	1938	M03	        14.7	
CUURS35ASA0      	1938	M06	        14.7	
CUURS35ASA0      	1938	M09	        14.7	
CUURS35ASA0      	1938	M12	        14.7	
CUURS35ASA0      	1938	M13	        14.7	
CUURS35ASA0      	1939	M03	        14.5	
CUURS35ASA0      	1939	M06	        14.5	
CUURS35ASA0      	1939	M09	        14.7	
CUURS35ASA0      	1939	M12	        14.5	
CUURS35ASA0      	1939	M13	        14.6	
CUURS35ASA0      	1940	M03	        14.7	
CUURS35ASA0      	1940	M06	        14.7	
CUURS35ASA0      	1940	M09	        14.7	
CUURS35ASA0      	1940	M12	        14.7	
CUURS35ASA0      	1940	M13	        14.7	
CUURS35ASA0      	1941	M03	        14.8	
CUURS35ASA0      	1941	M06	        15.2	
CUURS35ASA0      	1941	M09	        15.7	
CUURS35ASA0      	1941	M10	        16.0	
CUURS35ASA0      	1941	M11	        16.0	
CUURS35ASA0      	1941	M12	        16.2	
CUURS35ASA0      	1941	M13	        15.3	
CUURS35ASA0      	1942	M01	        16.3	
CUURS35ASA0      	1942	M02	        16.5	
CUURS35ASA0      	1942	M03	        16.7	
CUURS35ASA0      	1942	M04	        16.7	
CUURS35ASA0      	1942	M05	        16.9	
CUURS35ASA0      	1942	M06	        17.0	
CUURS35ASA0      	1942	M07	        17.1	
CUURS35ASA0      	1942	M08	        17.2	
CUURS35ASA0      	1942	M09	        17.3	
CUURS35ASA0      	1942	M10	        17.3	
CUURS35ASA0      	1942	M11	        17.4	
CUURS35ASA0      	1942	M12	        17.5	
CUURS35ASA0      	1942	M13	        17.0	
CUURS35ASA0      	1943	M01	        17.6	
CUURS35ASA0      	1943	M02	        17.6	
CUURS35ASA0      	1943	M03	        17.9	
CUURS35ASA0      	1943	M04	        18.1	
CUURS35ASA0      	1943	M05	        18.3	
CUURS35ASA0      	1943	M06	        18.3	
CUURS35ASA0      	1943	M07	        18.2	
CUURS35ASA0      	1943	M08	        18.2	
CUURS35ASA0      	1943	M09	        18.2	
CUURS35ASA0      	1943	M10	        18.3	
CUURS35ASA0      	1943	M11	        18.2	
CUURS35ASA0      	1943	M12	        18.2	
CUURS35ASA0      	1943	M13	        18.1	
CUURS35ASA0      	1944	M01	        18.3	
CUURS35ASA0      	1944	M02	        18.2	
CUURS35ASA0      	1944	M03	        18.1	
CUURS35ASA0      	1944	M04	        18.2	
CUURS35ASA0      	1944	M05	        18.3	
CUURS35ASA0      	1944	M06	        18.4	
CUURS35ASA0      	1944	M07	        18.4	
CUURS35ASA0      	1944	M08	        18.5	
CUURS35ASA0      	1944	M09	        18.5	
CUURS35ASA0      	1944	M10	        18.5	
CUURS35ASA0      	1944	M11	        18.6	
CUURS35ASA0      	1944	M12	        18.6	
CUURS35ASA0      	1944	M13	        18.4	
CUURS35ASA0      	1945	M01	        18.6	
CUURS35ASA0      	1945	M02	        18.6	
CUURS35ASA0      	1945	M03	        18.6	
CUURS35ASA0      	1945	M04	        18.7	
CUURS35ASA0      	1945	M05	        18.9	
CUURS35ASA0      	1945	M06	        19.0	
CUURS35ASA0      	1945	M07	        19.0	
CUURS35ASA0      	1945	M08	        19.0	
CUURS35ASA0      	1945	M09	        19.1	
CUURS35ASA0      	1945	M10	        19.0	
CUURS35ASA0      	1945	M11	        19.1	
CUURS35ASA0      	1945	M12	        19.2	
CUURS35ASA0      	1945	M13	        18.9	
CUURS35ASA0      	1946	M01	        19.3	
CUURS35ASA0      	1946	M02	        19.2	
CUURS35ASA0      	1946	M03	        19.4	
CUURS35ASA0      	1946	M04	        19.4	
CUURS35ASA0      	1946	M05	        19.4	
CUURS35ASA0      	1946	M06	        19.8	
CUURS35ASA0      	1946	M07	        20.8	
CUURS35ASA0      	1946	M08	        21.1	
CUURS35ASA0      	1946	M09	        21.4	
CUURS35ASA0      	1946	M10	        21.8	
CUURS35ASA0      	1946	M11	        22.2	
CUURS35ASA0      	1946	M12	        22.5	
CUURS35ASA0      	1946	M13	        20.6	
CUURS35ASA0      	1947	M01	        22.5	
CUURS35ASA0      	1947	M02	        22.4	
CUURS35ASA0      	1947	M03	        22.9	
CUURS35ASA0      	1947	M04	        22.9	
CUURS35ASA0      	1947	M05	        22.9	
CUURS35ASA0      	1947	M06	        23.1	
CUURS35ASA0      	1947	M08	        23.5	
CUURS35ASA0      	1947	M11	        23.9	
CUURS35ASA0      	1947	M13	        23.2	
CUURS35ASA0      	1948	M02	        24.1	
CUURS35ASA0      	1948	M05	        24.7	
CUURS35ASA0      	1948	M08	        25.0	
CUURS35ASA0      	1948	M11	        24.7	
CUURS35ASA0      	1948	M13	        24.6	
CUURS35ASA0      	1949	M02	        24.4	
CUURS35ASA0      	1949	M05	        24.6	
CUURS35ASA0      	1949	M08	        24.7	
CUURS35ASA0      	1949	M11	        24.8	
CUURS35ASA0      	1949	M13	        24.6	
CUURS35ASA0      	1950	M02	        24.4	
CUURS35ASA0      	1950	M05	        24.5	
CUURS35ASA0      	1950	M08	        25.1	
CUURS35ASA0      	1950	M11	        25.5	
CUURS35ASA0      	1950	M13	        24.9	
CUURS35ASA0      	1951	M02	        26.4	
CUURS35ASA0      	1951	M05	        26.5	
CUURS35ASA0      	1951	M08	        26.6	
CUURS35ASA0      	1951	M11	        27.2	
CUURS35ASA0      	1951	M13	        26.6	
CUURS35ASA0      	1952	M02	        27.0	
CUURS35ASA0      	1952	M05	        27.2	
CUURS35ASA0      	1952	M08	        27.6	
CUURS35ASA0      	1952	M11	        27.5	
CUURS35ASA0      	1952	M13	        27.3	
CUURS35ASA0      	1953	M02	        27.3	
CUURS35ASA0      	1953	M05	        27.4	
CUURS35ASA0      	1953	M08	        27.6	
CUURS35ASA0      	1953	M11	        27.6	
CUURS35ASA0      	1953	M13	        27.5	
CUURS35ASA0      	1954	M02	        27.6	
CUURS35ASA0      	1954	M05	        27.4	
CUURS35ASA0      	1954	M08	        27.6	
CUURS35ASA0      	1954	M11	        27.4	
CUURS35ASA0      	1954	M13	        27.5	
CUURS35ASA0      	1955	M02	        27.3	
CUURS35ASA0      	1955	M05	        27.4	
CUURS35ASA0      	1955	M08	        27.5	
CUURS35ASA0      	1955	M11	        27.4	
CUURS35ASA0      	1955	M13	        27.4	
CUURS35ASA0      	1956	M02	        27.4	
CUURS35ASA0      	1956	M05	        27.6	
CUURS35ASA0      	1956	M08	        27.9	
CUURS35ASA0      	1956	M11	        28.0	
CUURS35ASA0      	1956	M13	        27.7	
CUURS35ASA0      	1957	M02	        28.4	
CUURS35ASA0      	1957	M05	        28.3	
CUURS35ASA0      	1957	M08	        28.8	
CUURS35ASA0      	1957	M11	        28.9	
CUURS35ASA0      	1957	M13	        28.6	
CUURS35ASA0      	1958	M02	        29.1	
CUURS35ASA0      	1958	M05	        29.3	
CUURS35ASA0      	1958	M08	        29.3	
CUURS35ASA0      	1958	M11	        29.3	
CUURS35ASA0      	1958	M13	        29.3	
CUURS35ASA0      	1959	M02	        29.3	
CUURS35ASA0      	1959	M05	        29.4	
CUURS35ASA0      	1959	M08	        29.5	
CUURS35ASA0      	1959	M11	        29.4	
CUURS35ASA0      	1959	M13	        29.4	
CUURS35ASA0      	1960	M02	        29.4	
CUURS35ASA0      	1960	M05	        29.7	
CUURS35ASA0      	1960	M08	        29.7	
CUURS35ASA0      	1960	M11	        29.9	
CUURS35ASA0      	1960	M13	        29.7	
CUURS35ASA0      	1961	M02	        30.1	
CUURS35ASA0      	1961	M05	        30.0	
CUURS35ASA0      	1961	M08	        30.2	
CUURS35ASA0      	1961	M11	        30.3	
CUURS35ASA0      	1961	M13	        30.1	
CUURS35ASA0      	1962	M02	        30.2	
CUURS35ASA0      	1962	M05	        30.3	
CUURS35ASA0      	1962	M08	        30.5	
CUURS35ASA0      	1962	M11	        30.6	
CUURS35ASA0      	1962	M13	        30.4	
CUURS35ASA0      	1963	M02	        30.7	
CUURS35ASA0      	1963	M05	        30.9	
CUURS35ASA0      	1963	M08	        31.1	
CUURS35ASA0      	1963	M11	        31.1	
CUURS35ASA0      	1963	M13	        30.9	
CUURS35ASA0      	1964	M02	        31.2	
CUURS35ASA0      	1964	M05	        31.3	
CUURS35ASA0      	1964	M08	        31.6	
CUURS35ASA0      	1964	M11	        31.7	
CUURS35ASA0      	1964	M13	        31.4	
CUURS35ASA0      	1965	M02	        31.6	
CUURS35ASA0      	1965	M05	        31.8	
CUURS35ASA0      	1965	M08	        31.9	
CUURS35ASA0      	1965	M11	        32.1	
CUURS35ASA0      	1965	M13	        31.9	
CUURS35ASA0      	1966	M02	        32.6	
CUURS35ASA0      	1966	M05	        32.8	
CUURS35ASA0      	1966	M08	        33.2	
CUURS35ASA0      	1966	M11	        33.3	
CUURS35ASA0      	1966	M13	        33.0	
CUURS35ASA0      	1967	M02	        33.5	
CUURS35ASA0      	1967	M05	        33.6	
CUURS35ASA0      	1967	M08	        34.1	
CUURS35ASA0      	1967	M11	        34.2	
CUURS35ASA0      	1967	M13	        33.9	
CUURS35ASA0      	1968	M02	        34.6	
CUURS35ASA0      	1968	M05	        35.2	
CUURS35ASA0      	1968	M08	        35.8	
CUURS35ASA0      	1968	M11	        36.3	
CUURS35ASA0      	1968	M13	        35.5	
CUURS35ASA0      	1969	M02	        36.7	
CUURS35ASA0      	1969	M05	        37.5	
CUURS35ASA0      	1969	M08	        38.0	
CUURS35ASA0      	1969	M11	        38.4	
CUURS35ASA0      	1969	M13	        37.7	
CUURS35ASA0      	1970	M02	        39.1	
CUURS35ASA0      	1970	M05	        39.7	
CUURS35ASA0      	1970	M08	        40.1	
CUURS35ASA0      	1970	M11	        40.4	
CUURS35ASA0      	1970	M13	        39.8	
CUURS35ASA0      	1971	M02	        41.0	
CUURS35ASA0      	1971	M05	        41.4	
CUURS35ASA0      	1971	M08	        41.8	
CUURS35ASA0      	1971	M11	        42.1	
CUURS35ASA0      	1971	M13	        41.6	
CUURS35ASA0      	1972	M02	        42.2	
CUURS35ASA0      	1972	M05	        42.5	
CUURS35ASA0      	1972	M08	        43.3	
CUURS35ASA0      	1972	M11	        43.9	
CUURS35ASA0      	1972	M13	        43.0	
CUURS35ASA0      	1973	M02	        44.3	
CUURS35ASA0      	1973	M05	        45.2	
CUURS35ASA0      	1973	M08	        46.2	
CUURS35ASA0      	1973	M11	        47.2	
CUURS35ASA0      	1973	M13	        45.7	
CUURS35ASA0      	1974	M02	        48.8	
CUURS35ASA0      	1974	M05	        50.0	
CUURS35ASA0      	1974	M08	        51.7	
CUURS35ASA0      	1974	M11	        52.9	
CUURS35ASA0      	1974	M13	        50.8	
CUURS35ASA0      	1975	M02	        53.5	
CUURS35ASA0      	1975	M05	        54.2	
CUURS35ASA0      	1975	M08	        55.3	
CUURS35ASA0      	1975	M11	        56.0	
CUURS35ASA0      	1975	M13	        54.7	
CUURS35ASA0      	1976	M02	        56.6	
CUURS35ASA0      	1976	M05	        57.6	
CUURS35ASA0      	1976	M08	        58.6	
CUURS35ASA0      	1976	M11	        59.0	
CUURS35ASA0      	1976	M13	        58.0	
CUURS35ASA0      	1977	M02	        60.3	
CUURS35ASA0      	1977	M05	        61.5	
CUURS35ASA0      	1977	M08	        62.6	
CUURS35ASA0      	1977	M11	        63.5	
CUURS35ASA0      	1977	M13	        62.0	
CUURS35ASA0      	1978	M01	        64.3	
CUURS35ASA0      	1978	M03	        64.7	
CUURS35ASA0      	1978	M05	        65.8	
CUURS35ASA0      	1978	M07	        67.0	
CUURS35ASA0      	1978	M09	        68.0	
CUURS35ASA0      	1978	M11	        69.1	
CUURS35ASA0      	1978	M13	        66.7	
CUURS35ASA0      	1979	M01	        70.7	
CUURS35ASA0      	1979	M03	        72.0	
CUURS35ASA0      	1979	M05	        73.2	
CUURS35ASA0      	1979	M07	        74.7	
CUURS35ASA0      	1979	M09	        75.5	
CUURS35ASA0      	1979	M11	        76.3	
CUURS35ASA0      	1979	M13	        74.0	
CUURS35ASA0      	1980	M01	        78.5	
CUURS35ASA0      	1980	M03	        80.9	
CUURS35ASA0      	1980	M05	        81.7	
CUURS35ASA0      	1980	M07	        83.7	
CUURS35ASA0      	1980	M09	        84.4	
CUURS35ASA0      	1980	M11	        85.9	
CUURS35ASA0      	1980	M13	        82.9	
CUURS35ASA0      	1981	M01	        87.1	
CUURS35ASA0      	1981	M03	        88.8	
CUURS35ASA0      	1981	M05	        89.7	
CUURS35ASA0      	1981	M07	        90.5	
CUURS35ASA0      	1981	M09	        92.1	
CUURS35ASA0      	1981	M11	        93.3	
CUURS35ASA0      	1981	M13	        90.5	
CUURS35ASA0      	1982	M01	        94.2	
CUURS35ASA0      	1982	M03	        94.4	
CUURS35ASA0      	1982	M05	        94.3	
CUURS35ASA0      	1982	M07	        95.3	
CUURS35ASA0      	1982	M09	        97.0	
CUURS35ASA0      	1982	M11	        97.0	
CUURS35ASA0      	1982	M13	        95.5	
CUURS35ASA0      	1983	M01	        98.0	
CUURS35ASA0      	1983	M03	        98.0	
CUURS35ASA0      	1983	M05	        99.2	
CUURS35ASA0      	1983	M07	       100.6	
CUURS35ASA0      	1983	M09	       100.7	
CUURS35ASA0      	1983	M11	       101.2	
CUURS35ASA0      	1983	M13	        99.8	
CUURS35ASA0      	1984	M01	       102.9	
CUURS35ASA0      	1984	M03	       103.3	
CUURS35ASA0      	1984	M05	       103.5	
CUURS35ASA0      	1984	M07	       104.4	
CUURS35ASA0      	1984	M09	       106.0	
CUURS35ASA0      	1984	M11	       106.7	
CUURS35ASA0      	1984	M13	       104.6	
CUURS35ASA0      	1985	M01	       106.6	
CUURS35ASA0      	1985	M03	       108.1	
CUURS35ASA0      	1985	M05	       108.3	
CUURS35ASA0      	1985	M07	       109.5	
CUURS35ASA0      	1985	M09	       109.6	
CUURS35ASA0      	1985	M11	       110.7	
CUURS35ASA0      	1985	M13	       109.0	
CUURS35ASA0      	1986	M01	       112.2	
CUURS35ASA0      	1986	M03	       111.5	
CUURS35ASA0      	1986	M05	       111.6	
CUURS35ASA0      	1986	M07	       111.5	
CUURS35ASA0      	1986	M09	       112.6	
CUURS35ASA0      	1986	M11	       113.1	
CUURS35ASA0      	1986	M13	       112.2	
CUURS35ASA0      	1987	M01	       113.7	
CUURS35ASA0      	1987	M03	       114.5	
CUURS35ASA0      	1987	M05	       115.3	
CUURS35ASA0      	1987	M07	       116.2	
CUURS35ASA0      	1987	M09	       117.8	
CUURS35ASA0      	1987	M11	       118.5	
CUURS35ASA0      	1987	M13	       116.2	
CUURS35ASA0      	1988	M01	       118.3	
CUURS35ASA0      	1988	M03	       119.2	
CUURS35ASA0      	1988	M05	       120.1	
CUURS35ASA0      	1988	M07	       120.7	
CUURS35ASA0      	1988	M09	       122.8	
CUURS35ASA0      	1988	M11	       123.2	
CUURS35ASA0      	1988	M13	       121.0	
CUURS35ASA0      	1989	M01	       124.3	
CUURS35ASA0      	1989	M03	       126.1	
CUURS35ASA0      	1989	M05	       127.1	
CUURS35ASA0      	1989	M07	       127.8	
CUURS35ASA0      	1989	M09	       130.1	
CUURS35ASA0      	1989	M11	       130.5	
CUURS35ASA0      	1989	M13	       128.0	
CUURS35ASA0      	1990	M01	       132.0	
CUURS35ASA0      	1990	M03	       133.8	
CUURS35ASA0      	1990	M05	       134.0	
CUURS35ASA0      	1990	M07	       135.7	
CUURS35ASA0      	1990	M09	       138.0	
CUURS35ASA0      	1990	M11	       138.4	
CUURS35ASA0      	1990	M13	       135.6	
CUURS35ASA0      	1991	M01	       139.1	
CUURS35ASA0      	1991	M03	       139.3	
CUURS35ASA0      	1991	M05	       140.9	
CUURS35ASA0      	1991	M07	       140.9	
CUURS35ASA0      	1991	M09	       143.3	
CUURS35ASA0      	1991	M11	       142.6	
CUURS35ASA0      	1991	M13	       141.2	
CUURS35ASA0      	1992	M01	       142.9	
CUURS35ASA0      	1992	M03	       143.0	
CUURS35ASA0      	1992	M05	       143.2	
CUURS35ASA0      	1992	M07	       144.8	
CUURS35ASA0      	1992	M09	       146.0	
CUURS35ASA0      	1992	M11	       146.9	
CUURS35ASA0      	1992	M13	       144.7	
CUURS35ASA0      	1993	M01	       147.8	
CUURS35ASA0      	1993	M03	       148.5	
CUURS35ASA0      	1993	M05	       149.2	
CUURS35ASA0      	1993	M07	       149.2	
CUURS35ASA0      	1993	M09	       149.7	
CUURS35ASA0      	1993	M11	       150.9	
CUURS35ASA0      	1993	M13	       149.3	
CUURS35ASA0      	1994	M01	       150.9	
CUURS35ASA0      	1994	M03	       151.5	
CUURS35ASA0      	1994	M05	       151.4	
CUURS35ASA0      	1994	M07	       151.8	
CUURS35ASA0      	1994	M09	       153.7	
CUURS35ASA0      	1994	M11	       153.0	
CUURS35ASA0      	1994	M13	       152.2	
CUURS35ASA0      	1995	M01	       153.8	
CUURS35ASA0      	1995	M03	       155.1	
CUURS35ASA0      	1995	M05	       154.7	
CUURS35ASA0      	1995	M07	       156.1	
CUURS35ASA0      	1995	M09	       156.2	
CUURS35ASA0      	1995	M11	       155.2	
CUURS35ASA0      	1995	M13	       155.3	
CUURS35ASA0      	1996	M01	       156.8	
CUURS35ASA0      	1996	M03	       158.4	
CUURS35ASA0      	1996	M05	       159.0	
CUURS35ASA0      	1996	M07	       160.1	
CUURS35ASA0      	1996	M09	       160.8	
CUURS35ASA0      	1996	M11	       161.2	
CUURS35ASA0      	1996	M13	       159.6	
CUURS35ASA0      	1997	M01	       161.6	
CUURS35ASA0      	1997	M03	       161.9	
CUURS35ASA0      	1997	M05	       162.1	
CUURS35ASA0      	1997	M07	       162.9	
CUURS35ASA0      	1997	M09	       163.6	
CUURS35ASA0      	1997	M11	       161.8	
CUURS35ASA0      	1997	M13	       162.4	
CUURS35ASA0      	1998	M01	       162.5	
CUURS35ASA0      	1998	M03	       163.5	
CUURS35ASA0      	1998	M05	       163.6	
CUURS35ASA0      	1998	M07	       164.9	
CUURS35ASA0      	1998	M09	       165.2	
CUURS35ASA0      	1998	M11	       164.5	
CUURS35ASA0      	1999	M01	       165.4	
CUURS35ASA0      	1999	M03	       165.9	
CUURS35ASA0      	1999	M05	       167.0	
CUURS35ASA0      	1999	M07	       168.3	
CUURS35ASA0      	1999	M09	       169.8	
CUURS35ASA0      	1999	M11	       169.1	
CUURS35ASA0      	2000	M01	       169.8	
CUURS35ASA0      	2000	M03	       173.2	
CUURS35ASA0      	2000	M05	       172.5	
CUURS35ASA0      	2000	M07	       174.8	
CUURS35ASA0      	2000	M09	       175.0	
CUURS35ASA0      	2000	M11	       175.3	
CUURS35ASA0      	2001	M01	       175.9	
CUURS35ASA0      	2001	M03	       177.2	
CUURS35ASA0      	2001	M05	       178.0	
CUURS35ASA0      	2001	M07	       179.2	
CUURS35ASA0      	2001	M09	       180.9	
CUURS35ASA0      	2001	M11	       179.5	
CUURS35ASA0      	2002	M01	       180.0	
CUURS35ASA0      	2002	M03	       181.9	
CUURS35ASA0      	2002	M05	       183.6	
CUURS35ASA0      	2002	M07	       184.2	
CUURS35ASA0      	2002	M09	       185.8	
CUURS35ASA0      	2002	M11	       185.4	
CUURS35ASA0      	2003	M01	       186.3	
CUURS35ASA0      	2003	M03	       188.8	
CUURS35ASA0      	2003	M05	       188.7	
CUURS35ASA0      	2003	M07	       190.2	
CUURS35ASA0      	2003	M09	       190.8	
CUURS35ASA0      	2003	M11	       190.4	
CUURS35ASA0      	2004	M01	       190.7	
CUURS35ASA0      	2004	M03	       192.8	
CUURS35ASA0      	2004	M05	       194.1	
CUURS35ASA0      	2004	M07	       195.4	
CUURS35ASA0      	2004	M09	       196.5	
CUURS35ASA0      	2004	M11	       197.2	
CUURS35ASA0      	2005	M01	       198.2	
CUURS35ASA0      	2005	M03	       200.4	
CUURS35ASA0      	2005	M05	       201.8	
CUURS35ASA0      	2005	M07	       202.8	
CUURS35ASA0      	2005	M09	       205.6	
CUURS35ASA0      	2005	M11	       204.3	
CUURS35ASA0      	2006	M01	       205.6	
CUURS35ASA0      	2006	M03	       206.4	
CUURS35ASA0      	2006	M05	       209.1	
CUURS35ASA0      	2006	M07	       211.4	
CUURS35ASA0      	2006	M09	       211.2	
CUURS35ASA0      	2006	M11	       210.1	
CUURS35ASA0      	2007	M01	     211.101	
CUURS35ASA0      	2007	M03	     214.455	
CUURS35ASA0      	2007	M05	     216.097	
CUURS35ASA0      	2007	M07	     217.198	
CUURS35ASA0      	2007	M09	     218.457	
CUURS35ASA0      	2007	M11	     218.331	
CUURS35ASA0      	2008	M01	     220.587	
CUURS35ASA0      	2008	M03	     222.554	
CUURS35ASA0      	2008	M05	     224.525	
CUURS35ASA0      	2008	M07	     228.918	
CUURS35ASA0      	2008	M09	     228.871	
CUURS35ASA0      	2008	M11	     223.569	
CUURS35ASA0      	2009	M01	     221.830	
CUURS35ASA0      	2009	M03	     222.630	
CUURS35ASA0      	2009	M05	     223.583	
